src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
59272.29948791998	60888.18788072484	60131.81393142366	 
59272.29948791998	60888.18788072484	60176.50034484742	 
59111.567133766745	61009.861520092425	60191.595796661924	 
59227.460618081685	60872.236065639554	60208.62551999344	 
59172.69536803588	61000.669106663845	60303.80861863841	 
59166.64834228027	61074.6249132229	60326.4681922548	 
59082.203831065635	61309.31349958343	60412.28855287677	 
58977.36157024189	61294.14818422711	60343.52566626152	 
59061.96860651658	61163.96119248108	60382.094439513196	 
58811.44722599464	61163.96119248108	60370.3591461989	 
58961.1964551288	61128.754772050444	60294.13799497953	 
58590.54410262671	61128.754772050444	60242.39015711817	 
58524.43982765747	61176.12203025124	60187.56931574257	 
58528.84889148616	61476.315102310546	60207.54405997195	 
58600.898321365334	61476.315102310546	60145.79925528569	 
58599.171818865674	61476.315102310546	60155.12128447232	 
58444.60924228321	61184.39480333985	60179.09951322712	 
58413.33874128532	61071.224063351176	60190.482912367646	 
58443.42849495279	61022.40093433619	60205.43765184489	 
58447.051672127716	61055.04740346575	60100.67628772467	 
58169.847329126715	61070.376732463206	60122.74664514907	 
58169.847329126715	61008.64562146166	60092.54342889875	 
57979.069301387644	61070.011911892834	60130.932077992264	 
58849.28703144841	61170.89809797766	60116.383803802935	 
58849.75491501742	61167.25491899837	60041.9650757228	 
58660.08314484922	61121.43481954745	59955.63535941385	 
58661.82515686338	61119.22846380044	59874.876731545985	 
58475.36362520256	61137.127466489495	59903.97805422389	 
58455.72374744393	61179.306176561855	59958.115561450264	 
59029.105579778836	61179.306176561855	59986.52343078662	 
59025.43760504452	61211.946202048064	59945.18073571245	 
58993.21865787866	61216.20212648449	59954.26628417482	 
58875.08296495306	61347.31979636108	59947.908773916875	 
58933.531948281794	60995.95371580948	60001.033645167525	 
58747.40073290241	61022.03918958911	59953.03665075457	 
58747.40073290241	61100.21213194801	59910.50852728099	 
58747.40073290241	61139.801949952925	59897.267331871815	 
58927.99945611247	61132.053681513244	59856.06193869497	 
58935.20724850048	61193.09525795437	59838.46474248786	 
58833.426198498186	61194.187107105805	59820.23760384984	 
58830.77597569125	61142.684373557655	59795.396645734756	 
58699.30363553244	60797.94266681795	59777.00339647213	 
58632.84082727631	60797.94266681795	59800.07841863447	 
58336.40287585023	61036.26979260837	59759.267808875964	 
58287.56195977773	60916.128415486986	59712.77145258866	 
58291.39742081546	60762.76415474674	59607.02116551071	 
58273.42701753493	60987.72129606406	59669.93746135453	 
58273.42701753493	60821.67827374022	59647.58760228707	 
58134.66208955709	61029.44954815763	59725.65536030498	 
58100.74930230549	61034.710547320916	59753.967042785815	 
58099.205127962756	61034.710547320916	59690.278416461675	 
57954.57834682252	61072.17990196657	59621.52071448366	 
57966.1625203751	61067.59332360974	59630.90389903977	 
58103.75526195188	61092.938733876654	59744.402688047056	 
58076.681849266555	61226.088799091616	59701.254404281244	 
58120.44992152516	61148.44383069141	59668.5124780948	 
58114.8542290838	61148.44383069141	59614.62025766445	 
58088.76551566485	61297.87663587019	59493.38013996207	 
57985.81123682564	60973.6207337213	59490.549614601594	 
58120.44992152516	61038.0751525689	59582.42004175167	 
58120.44992152516	61244.214549136996	59611.8826261491	 
58143.13376694488	61083.51782301147	59625.59168184095	 
58141.395743816596	61096.833916045754	59652.1205917989	 
58529.663196265625	61253.737702134975	59648.09432753139	 
58292.51428165682	61348.15803360865	59640.934629919204	 
58421.1515303541	61375.66247996698	59678.053538407825	 
58517.847125339744	61382.691448499616	59689.96358252978	 
58512.53779823791	61493.81895089023	59613.05213799794	 
58577.94952302847	61493.81895089023	59647.529103278925	 
58471.48726245856	61371.4875607639	59735.5252936081	 
58361.11934369334	61347.83478829986	59705.32496127787	 
58339.98187811748	61221.107826134554	59707.95508466199	 
58419.65856353739	61357.52921095202	59821.82386439909	 
58448.990698496265	61128.69794750626	59720.25585687243	 
58501.745271066706	60883.27682213319	59639.28825187165	 
58276.80768719462	60911.80232514727	59645.07314905361	 
58136.05879435704	60911.80232514727	59683.11528715415	 
58136.05879435704	60914.649295815056	59684.857470920484	 
57954.93766699201	60930.5658610755	59659.620282888136	 
57963.78408031447	61031.8651786384	59764.9960617803	 
58221.070017167614	61024.440038478664	59740.63333598422	 
58077.49004043072	60930.5658610755	59775.18479312593	 
58052.759789951495	61027.11956495528	59769.01811448993	 
57864.858239005924	61031.0784725822	59730.145425715025	 
57864.858239005924	60985.368984526525	59840.54824358414	 
57864.858239005924	60985.368984526525	59836.32733648822	 
57864.858239005924	60951.69711058675	59799.80731441888	 
57775.225015939475	61173.05740595582	59831.32463622447	 
57795.13060526074	61181.85861643153	59830.57608900288	 
57844.89036223559	60780.81294784722	59881.868021886294	 
57836.96288917428	60748.531256484	59902.47495373368	 
57830.738522745916	60849.95126046477	59918.86112156554	 
57844.139991134325	60800.64284265539	59972.74380597134	 
57761.63873902602	60852.96381157512	59963.061337359606	 
