src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
25086.562755999148	25785.26583816216	25265.334403311932	 
25064.292233245433	25908.737680882667	25251.845083683624	 
25035.507094134708	25905.292851527993	25203.005315193153	 
25026.24472986506	25653.355315611283	25140.831123389453	 
24973.460945066327	25934.525467037223	25171.22742259787	 
24954.90867733575	25624.004051171658	25110.811663336906	 
24916.666118246663	25636.991422941843	25110.263977586274	 
24894.18199390421	25809.674932643895	25072.033458950104	 
24842.382071748398	25560.30044947836	25015.823593868874	 
24830.341519169262	25522.525178095864	24975.14311436897	 
24809.512008523678	25604.287179243	24975.634408299913	 
24736.60530321212	25478.508202783203	24976.799162006835	 
24723.297158741316	25519.379326537353	24878.481412503632	 
24722.21623331399	25615.68561183871	24871.96994737356	 
24683.94533050989	25427.77864265308	24838.57686128454	 
24676.988763047753	25493.691276399517	24807.532506321488	 
24676.87949985746	25351.189241143322	24817.958864343786	 
24611.70535593948	25317.861206330803	24796.54059578912	 
24603.22436999012	25597.093191094762	24758.10944061858	 
24587.522867186253	25364.87553424053	24726.98005739274	 
24549.99264514376	25243.130789501523	24736.46350582486	 
24527.62170564094	25537.62737644784	24736.58118156849	 
24522.14298306347	25358.73785411391	24678.589239489116	 
24507.852723355052	25199.290555351035	24625.055301618973	 
24501.039804791533	25219.379880666267	24643.413192334516	 
24488.70883537632	25288.42386360745	24658.880094930126	 
24471.077115891345	25209.55204932978	24624.395750393072	 
24443.943337849705	25323.461046855453	24619.129297891526	 
24425.923743031814	25241.908147542603	24593.140793640643	 
24421.376936382003	25249.12089959389	24571.989228097405	 
24414.954658763778	25188.464118408843	24587.225699207196	 
24396.090907782647	25154.732966029344	24563.613389119088	 
24385.18099657843	25094.71508584828	24539.25061251052	 
24381.74264242252	25094.702833500705	24523.852648745753	 
24329.455076323535	24931.086152320662	24525.757031631056	 
24329.45166095938	25252.806236545195	24489.84080250412	 
24321.894142889196	25127.581560887204	24476.918044977345	 
24305.403082730405	25134.20818954358	24462.023447898784	 
24272.974767522446	25069.15481650778	24440.16293758854	 
24271.221279052857	24987.97628248624	24419.290639949515	 
24259.830191207297	24973.143912632157	24388.11178784245	 
24202.091268681812	24913.428738135593	24406.56832299333	 
24171.2588390147	24985.726425216795	24374.84565637677	 
24171.07529397221	25015.67750669427	24338.561568219302	 
24146.755833517655	25018.02975151757	24335.779666261336	 
24126.807235017986	25130.523909088573	24309.768780197013	 
24103.888121434946	25079.10902814045	24300.501939413054	 
24085.932083931966	24868.29744251965	24262.25736932288	 
24075.24678664045	24895.578536626836	24246.9277175058	 
24067.655182613817	24808.509814918052	24230.7590628947	 
24063.213609938066	24549.944550617558	24173.727664945545	 
24048.11528576774	24926.807010526216	24200.863497911454	 
24020.200063833367	24771.46199596486	24219.2490182045	 
24002.266980020187	24748.04212201925	24186.943178534835	 
23994.19323856803	24760.3306535333	24163.426247114294	 
23952.773557140383	24644.110038388124	24131.52495627108	 
23936.909766750996	24525.671954336518	24098.144436259045	 
23906.770543124283	24780.882067829727	24084.82128474625	 
23870.85619369244	24674.200568108048	24078.861933913453	 
23864.073766705438	24770.071951394504	23978.995542898458	 
23858.1971846379	24625.63342206608	24039.24300143045	 
23819.532620574628	24741.633355605612	24018.37314928957	 
23814.923934788076	24532.747405504317	23933.190043097926	 
23806.113907840212	24724.18894465846	23959.919925570626	 
23769.67072002031	24565.508723487153	23941.470465121296	 
23761.913901438078	24399.61165203818	23903.75877140178	 
23761.170239812745	24571.659847327708	23911.82220926861	 
23755.612260958926	24571.83877603359	23882.09858717096	 
23746.633876329488	24522.196197019548	23928.85475496303	 
23701.253547676326	24362.908020965264	23900.16066214308	 
23659.09611141166	24258.355526457133	23833.488385773748	 
23659.09611141166	24413.15312307571	23831.418344027494	 
23658.671250271713	24410.44154351791	23800.4088251293	 
23627.568142468208	24416.38510419236	23788.344110317896	 
23580.757670469884	24423.686096141937	23750.615326622734	 
23576.82728709318	24400.441332816015	23734.782883263524	 
