src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
28100.442418592953	28572.26652806037	28204.09481573883	 
28045.086679066946	28459.64556989319	28157.866592527007	 
27894.542984029737	28444.748908165056	28118.517721134333	 
27766.902744045154	28322.1363828919	27971.73717730809	 
27733.626136765917	28219.59889332381	27824.17995581162	 
27696.620758959165	28139.608766155754	27794.154795426177	 
27671.474381464723	28107.488532669	27774.89913188689	 
27629.350304963722	28086.445738722396	27730.371041405848	 
27564.261741713402	28093.28923469667	27699.618975269288	 
27462.254964729822	27900.40025360272	27633.35926170151	 
27397.560256367302	27915.35776079179	27521.343943570602	 
27361.264828961394	27850.366916603554	27466.908138023493	 
27268.849579043374	27735.195252741563	27428.15449598966	 
27204.026171311947	27699.533400881315	27324.54923041692	 
27064.205295869477	27677.47908585149	27260.792597861127	 
27011.30835962527	27493.132402091513	27123.978937389333	 
26943.423640622976	27454.542518360857	27069.349295954857	 
26881.638859642873	27333.370390284945	27011.356463063123	 
26812.85603536031	27217.203456567295	26946.207470743124	 
26752.433569510926	27215.282836017257	26865.450304086487	 
26596.664816184806	27165.436562637704	26814.49721361998	 
26522.611126115975	26961.943657338725	26667.081588857774	 
26482.08323874235	26864.180955190197	26588.305566577485	 
26313.097132982213	26753.924476119326	26538.371148649803	 
26302.262842916767	26703.304608648727	26386.434239206817	 
26256.656338416244	26643.483149729633	26370.55330190821	 
26164.065813600308	26618.400341942826	26315.88876923586	 
26088.3359729701	26570.584191634538	26227.08168498784	 
25964.9119135283	26529.398939528215	26145.87909684449	 
25887.86747610194	26366.544876952143	26046.431995050327	 
25845.333992691874	26326.04143028901	25968.016525166604	 
25762.414269891302	26175.35983783063	25899.648816522804	 
25704.77801993286	26114.911531745325	25827.98851152483	 
25630.566379508342	26267.292309853674	25770.519072621082	 
25530.977208888333	25967.36022343108	25704.962572310396	 
25487.86798916303	25923.76596320542	25597.186972282998	 
25460.36224980698	25856.219112321756	25558.37629820955	 
25311.49898856121	25930.09439823799	25546.862642403008	 
25269.19391922495	25744.505763555055	25401.529501107583	 
