src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
pop_size 666
gen 2000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
5122.68042411375	6246.413306580268	5350.451528355111	 
5122.68042411375	6288.385188774569	5350.661085196531	 
5122.68042411375	6364.302843885259	5329.587779190704	 
5122.68042411375	6202.719035382973	5348.410078596837	 
5122.322374855254	6155.6197795660455	5330.8462386641795	 
5122.1261489947665	6135.986078738243	5347.562049289709	 
5122.1261489947665	6135.967632538796	5347.211257647725	 
5122.1261489947665	6262.38290688449	5354.8837789543895	 
5122.1261489947665	6217.8616120869065	5353.157261274355	 
5122.1261489947665	6163.833099010159	5341.266421035941	 
5122.1261489947665	6215.975184244982	5341.084039704637	 
5120.306513067654	6363.748568766276	5354.212919511456	 
5120.027216869099	6199.016333538877	5352.196403255189	 
5116.39387763446	6191.026181981534	5346.321513332999	 
5116.39387763446	6317.587430366403	5340.549797897252	 
5116.345641353619	6287.500993774012	5347.816391155779	 
5116.345641353619	6183.240777224485	5328.3459173193	 
5101.032472358072	6101.378195165753	5338.539594954837	 
5097.769230225682	6163.441270523667	5316.555100975208	 
5097.769230225682	6288.922688793234	5318.633228186957	 
5097.769230225682	6004.531870705274	5320.414090012468	 
5097.769230225682	6093.970781612245	5328.086961890277	 
5097.769230225682	6227.0665374127875	5308.89450826441	 
5097.769230225682	6117.974635366761	5317.265419132529	 
5097.769230225682	6200.8437084659645	5332.586778721581	 
5097.769230225682	6159.13724318888	5324.8770084244925	 
5096.52080379473	6139.73063128359	5330.68610308348	 
5096.52080379473	6196.621590912107	5323.101838619014	 
5096.52080379473	6199.568770622202	5320.999272655563	 
5096.52080379473	6172.919159212537	5321.62767450973	 
5096.52080379473	6167.476648543227	5317.287567888374	 
5096.52080379473	6113.750979302832	5321.7295885865815	 
5096.52080379473	6179.345770855157	5318.68250986322	 
5096.52080379473	6140.643050574131	5324.521489638254	 
5096.498897802949	6212.1664773226585	5324.229614594763	 
5085.1853012065785	6110.340381346973	5329.670095962292	 
5085.018132724102	6241.556324752535	5303.3371216868645	 
5085.018132724102	6106.498112125639	5323.624697809496	 
5085.018132724102	6227.274425287498	5311.223704003243	 
5084.947370553563	6299.0080381685675	5317.497156194585	 
5084.947370553563	6075.046300858065	5304.538578492004	 
5084.947370553563	6195.856489789508	5312.969746872456	 
5084.947370553563	6147.297510545129	5309.603025280745	 
5084.947370553563	6137.609173004246	5312.096232420546	 
5084.947370553563	6169.854423913273	5311.775238148928	 
5082.4649945501815	6180.598088108192	5311.422920398306	 
5082.4649945501815	6189.679786152147	5305.661738221623	 
5082.4649945501815	6195.129230614312	5312.108221387279	 
5082.4649945501815	6086.638290852369	5294.58624350894	 
5079.422030593575	6022.652135057432	5305.6154124073255	 
5079.422030593575	6074.858322133335	5309.759526998473	 
5078.77818941376	6103.077964351657	5299.69346236114	 
5078.77818941376	6176.797995466189	5311.549925121693	 
5078.77818941376	6194.4195720956495	5300.678783860981	 
