src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 1000
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
20816.23306879916	21862.2496345889	20990.44039917718	 
20789.915781364296	21762.684040894907	20974.596157634915	 
20762.049411689102	21863.63187639652	20940.68152322086	 
20730.239575098854	21669.514235480063	20920.668971089333	 
20708.02122126383	21810.406481152688	20888.9719030197	 
20683.544274601005	21790.306288724245	20866.75200685329	 
20656.375897244376	21835.55589984382	20836.887406232516	 
20640.346279346224	21778.12987316407	20821.31576306874	 
20611.308138144534	21873.92634728081	20802.737376928282	 
20576.611412908638	21951.77228602932	20767.66852349151	 
20522.332787894862	21654.36409569375	20735.97635830975	 
20465.667844346954	21712.039774820903	20679.989439914378	 
20445.951258333876	21472.964541974296	20615.352279248	 
20384.376473368804	21544.86378038572	20599.481155243957	 
20339.14745882354	21284.0781880355	20536.035207187364	 
20313.412102580998	21276.998033347532	20501.098845210512	 
20297.514087810257	21525.837503995812	20473.96734439471	 
20284.470888565047	21444.814164805786	20465.278429358947	 
20273.49192500055	21500.63041657585	20446.548161396797	 
20254.67934595787	21318.658132549903	20428.778187382613	 
20240.541505640835	21323.238110682418	20406.3376276751	 
20207.690618349367	21330.012883531945	20404.298089136013	 
20192.553614084303	21283.06815335265	20364.183762710876	 
20168.82297405006	21187.950676536067	20344.59892840822	 
20143.66083474977	21221.618864110234	20334.533847037583	 
20104.37324352656	21240.312354505884	20320.40330106501	 
20093.030060922436	21237.538670498154	20265.74982231694	 
20072.53921431587	21245.041686165267	20257.188338932072	 
20053.323697700533	21155.586684111215	20232.627717029027	 
20031.51267820314	21128.396616649083	20217.546330457317	 
19996.193146774258	21205.943837597846	20190.600695251844	 
19975.889205446954	21032.277862463132	20152.536161309232	 
19951.250495225388	20962.90706940119	20133.569407343573	 
19924.40147568954	21108.114038140528	20122.96385658268	 
19894.997252929395	21239.179227844375	20088.847653576995	 
19874.66035970094	20936.022481460175	20054.71744787697	 
19844.477719492406	21041.625364882733	20045.138303337477	 
19824.01865399492	20960.442090161025	20020.519016429476	 
19804.150579842597	20886.35233301773	19975.327584969524	 
19784.17817219758	20884.96360036482	19966.63471179128	 
19755.774118118676	20837.599729210815	19950.21552924573	 
19719.458491995047	20708.273383959608	19915.518220072827	 
19692.0013738825	20841.059655384564	19885.15132361849	 
19671.262811773846	20854.718191262677	19860.163992232236	 
19639.640962959245	20749.206081977656	19821.926736509948	 
19592.52386917435	20813.876468318438	19796.839366468663	 
19576.309792357963	20740.27207039739	19754.796002188355	 
19548.397853953775	20741.583178493678	19735.290753369416	 
19526.58554263609	20760.823255368592	19721.052870364012	 
19513.72095152867	20742.74507064689	19706.322830257042	 
19494.80019626366	20581.408972947214	19666.24670807474	 
19473.02404169888	20520.14224668883	19668.524318104144	 
19438.523472127	20467.42344978102	19634.98853478255	 
19401.54332611377	20567.967596500424	19601.29643182748	 
19371.764154658315	20447.749698225267	19566.21644914201	 
19347.931615049903	20523.775779901134	19534.943557323368	 
19333.54793189302	20244.92293821172	19510.22233553104	 
19309.57933366358	20449.87864737321	19494.12445017343	 
19295.68304516462	20413.971144536034	19481.05542774654	 
19253.367519503776	20245.712738216207	19463.948685964	 
19229.848562227256	20282.864933781475	19417.74107260016	 
19217.851785042683	20386.474128429538	19405.465846621275	 
19207.505260849455	20236.784335951626	19371.264493829363	 
19196.679700387172	20296.766757992766	19377.546451954295	 
19183.66271270681	20238.507546211	19350.589330880946	 
19145.27349994859	20355.765911237384	19342.66546738981	 
19120.61867148787	20213.77965563959	19306.79679212639	 
19088.372589482402	20278.030501741436	19279.614001373986	 
18975.314160827496	20212.768965135092	19254.232390613357	 
18954.5582471869	20316.58733304082	19130.386285868124	 
18930.143717565476	20060.58395957774	19121.803498620215	 
18901.83342404607	20040.954159992034	19090.881395310746	 
18873.987516118195	19952.91492611374	19072.70549318646	 
18850.892008697803	20042.492394854286	19029.34178385521	 
18835.041448949316	19827.53984487488	19012.852981887878	 
18811.42950253504	19933.953971001167	19007.480763394673	 
18796.32837145791	19746.689366759256	18983.489756262145	 
18777.3296370157	19754.24061113675	18964.70929925117	 
