src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
22939.878190350402	23858.88713459858	23102.343087792826	 
22919.527293969135	23637.37372653568	23047.8014721609	 
22919.527293969135	23673.14201104121	23073.296315479398	 
22897.790804041775	23725.0136257795	23114.40864575546	 
22871.24034527597	23632.713704262664	23035.508113963548	 
22860.563769559038	23588.809880217144	23037.92271345516	 
22855.216843783368	23704.629361214484	22999.12253275263	 
22799.791078758426	23718.899352216406	23018.75233529239	 
22764.435751123627	23672.555722326564	22960.49320676949	 
22740.7556237627	23638.66394759059	22920.6331918912	 
22736.049850904317	23639.539273091348	22885.026280144648	 
22709.496370883695	23543.00533165978	22902.727831992273	 
22709.496370883695	23393.911495746168	22851.515169939565	 
22703.06530118313	23423.04257684737	22861.088668759927	 
22702.275449072098	23521.682750871765	22856.32418865119	 
22702.275449072098	23316.222310697838	22821.597041349192	 
22691.085041441067	23535.356099619825	22835.08059508259	 
22679.146766728525	23285.3449328798	22836.37950412711	 
22654.08234980116	23489.24036323825	22851.176748169175	 
22654.08234980116	23630.67427157737	22842.48411193328	 
22647.780241996265	23441.151767979896	22827.8286239095	 
22637.913328128765	23354.39994125944	22835.303073635205	 
22633.64288747905	23517.490802902837	22794.674573138844	 
22622.455660220698	23536.194148105544	22794.442996546197	 
22595.376057199155	23320.00993212464	22780.490263255215	 
22592.095700266622	23410.226009710674	22761.590674850293	 
22556.33849159676	23400.718097265624	22755.82671699671	 
22554.713027694146	23434.704108039325	22724.734469426578	 
22540.086282577027	23282.564352084868	22724.69275836652	 
22536.480042914707	23488.50967353915	22666.090446700746	 
22535.15552087397	23287.612613308083	22668.02635021583	 
22521.06041215571	23351.43603518971	22704.069065902975	 
22512.723783429894	23393.179121448295	22668.007830006634	 
22491.209679670865	23550.583621458827	22724.494892435963	 
22466.7713151941	23334.567582281168	22667.117981255855	 
22448.07094721618	23325.803284075984	22646.185033708167	 
22414.888522448637	23446.29820349	22580.196514119314	 
22401.734056344994	23441.843903857483	22562.52419598598	 
22370.340656589735	22976.450022274355	22557.144104115156	 
22368.380498061593	23310.68748881278	22510.522184766283	 
22324.882316368108	23239.169407645604	22493.983108129956	 
22279.08252776027	23209.502134698498	22471.187557766763	 
22268.255184887254	22908.21712631949	22427.315439491682	 
22210.91212617679	23055.00921458834	22388.498175088465	 
22162.69234831926	22869.021035059966	22354.214998840136	 
22148.615152237508	22898.61757422715	22323.252199032973	 
22131.45006985321	22880.716786894543	22305.587200707247	 
22124.8109779556	23026.421056448544	22306.40540377679	 
22112.921475281877	22766.77050767658	22259.439394355668	 
22112.692090183504	23011.903347070966	22271.87715438827	 
22104.342722980695	22859.925127414685	22274.874617138375	 
22088.09630586898	22830.98873844992	22307.237370099003	 
22079.344670085604	22874.507843781546	22242.200988927092	 
22058.88419928883	22964.307909866166	22218.757284410178	 
22050.379745671802	22882.508232824526	22219.750532337242	 
22003.532245894636	22873.589020239946	22239.380035170863	 
21993.653172823302	22900.770243191855	22175.60974798505	 
21928.25840053442	22615.86167404948	22117.756795980702	 
21901.955129114223	22686.412118779142	22082.468775881916	 
21874.49190152621	22760.552665739975	22062.963035098997	 
21861.796968806637	22777.57758305293	22040.783955377337	 
21845.666833699346	22556.40058906322	22028.30679233366	 
21841.965334209595	22718.988369943792	22047.770108498706	 
21824.52036315335	22646.127656266846	21975.106639964888	 
21815.72656894693	22808.52167987039	21984.118048247754	 
21815.72656894693	22530.407589468952	21976.700250888636	 
21811.88767500975	22766.974024760173	21973.126081090857	 
21795.319409648477	22592.434204319805	21939.9264939107	 
21789.390619670838	22754.170455952637	21953.03838331928	 
21769.27471678868	22735.25738452355	21970.741486560913	 
21760.021889298656	22689.541638324474	21939.51596049539	 
21747.966550782636	22465.848964006585	21929.657832384062	 
21746.909461211406	22521.191476820473	21906.02070744504	 
21735.98196221685	22496.281180165883	21916.031114572794	 
21672.90031425397	22484.005511407973	21876.513019571517	 
21561.92580264505	22397.44795461284	21793.87705216828	 
21556.4521002439	22478.209219091874	21694.818327809335	 
21553.41181494185	22295.136294275395	21723.41277017361	 
21518.285643827192	22521.654339651832	21704.401171848527	 
21487.19369008282	22144.800313849904	21656.832340230532	 
21472.998381465004	22223.765757880497	21646.486979130026	 
21448.775396673875	22256.184952391643	21640.80162253389	 
21437.237522784064	22258.629850709698	21616.77701689284	 
21437.237522784064	22458.83933035216	21622.928381544254	 
21419.948155311133	22234.49858816875	21609.154100689375	 
21412.080641066193	22098.8563007012	21559.887110011932	 
21409.58048296723	22242.14214424427	21549.300818896518	 
21383.782294868823	22368.81935847061	21574.771420490826	 
21363.526385212215	22344.103811594334	21526.665925446363	 
21358.247180185208	22381.13199981136	21526.766861026437	 
21347.67326865282	22234.94316526128	21510.22941299262	 
21341.903427331323	22092.61356487947	21524.362093319036	 
21276.621113487225	22075.798054097733	21479.79110277606	 
21253.562701249884	22011.71846434494	21423.207958814288	 
21249.004240006252	21927.438637045092	21419.3592000778	 
21241.236033536377	22005.724174727573	21398.439032168117	 
21217.220126894037	22060.006152676036	21425.788480205458	 
21196.191698403676	22042.103582779684	21365.09929499108	 
21196.191698403676	22122.287001523757	21355.26694609715	 
21189.87237709019	22136.313931288758	21345.37123154275	 
21161.315104425277	22175.96873670674	21358.23295396094	 
21060.679037720347	21922.7299815103	21305.66569550591	 
21052.851753020033	21841.4088183386	21185.797263588203	 
21042.97347662428	21868.27922502839	21204.718082634954	 
21042.238724822128	21765.584139672468	21240.406294319713	 
21032.79990595251	21765.826933058932	21204.75729597194	 
21032.79990595251	21822.689499197797	21183.96545069504	 
21022.77341925432	21934.774280198664	21214.20772401338	 
21019.118820282136	21827.448405412415	21187.054184181477	 
21010.320510117865	21896.665337777675	21176.74674788342	 
21001.233528805216	21724.779041723774	21170.48916966124	 
20993.522321950586	21919.4063280302	21165.061054502166	 
20971.87171994845	21846.668606384923	21136.352073131096	 
20966.704978625698	21798.541418506677	21159.910521986334	 
20965.324514724576	21778.146325173933	21152.80215429136	 
20958.315202644724	21698.373408748597	21124.876864858237	 
20935.444591584215	21724.9640236967	21145.270310678385	 
20935.14896755043	21674.413291028803	21090.440247143255	 
20930.17337502461	21915.59791830484	21110.258601737354	 
20928.600666938943	21814.222024495557	21073.221644534584	 
20928.600666938943	21704.889338717825	21119.331962375614	 
20882.080998438527	21791.054318450548	21092.09348698365	 
20867.75769403715	21462.9672707404	21029.17194962046	 
20856.900941993517	21634.21779151665	21022.814195505158	 
20856.417907362775	21559.19539049842	20981.405537178063	 
20852.83600658253	21484.923190647336	20990.06342214717	 
